customer_id,arm,p_churn,risk_vs_base,cltv,monthly_charges,tenure_months,offer_id,offer_name,cost,delta_prior,ev,min_ev_floor,lever_summary,levers,considered,vetoed,status,catalog_version,actual_churn
9227-LUNBG,treatment,0.4746,above,5768.0,24.6,1,OFF-CONTRACT-1Y,1-year contract at 10% off,29.52,0.12,298.98,20.0,No tech support add-on; No online security add-on; No device protection; Rolling month-to-month contract; Manual payment method; Under 12 months tenure,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|MANUAL_PAYMENT|NEW_CUSTOMER,OFF-CONTRACT-1Y:299|OFF-BUNDLE-ALL:263|OFF-TECHSUP-12:159|OFF-SEC-12:77|OFF-AUTOPAY:50,,recommended,3,1
4750-ZRXIU,treatment,0.8388,above,2467.0,84.6,4,OFF-BUNDLE-ALL,"Tech Support + Online Security bundle, 12 months",120.51,0.14,169.19,20.0,"No tech support add-on; No online security add-on; No device protection; Rolling month-to-month contract; Manual payment method; High bill, few add-ons; Under 12 months tenure; Premium fiber plan",NO_TECH_SUPPORT|NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|MANUAL_PAYMENT|HIGH_CHARGE_LOW_BUNDLE|NEW_CUSTOMER|FIBER_PREMIUM,OFF-BUNDLE-ALL:169|OFF-CONTRACT-1Y:147|OFF-TECHSUP-12:105|OFF-SEC-12:43|OFF-AUTOPAY:23,,recommended,3,1
6680-WKXRZ,treatment,0.5726,above,2054.0,74.4,3,OFF-CONTRACT-1Y,1-year contract at 10% off,89.28,0.12,51.85,20.0,No tech support add-on; No online security add-on; No device protection; Rolling month-to-month contract; Under 12 months tenure; Premium fiber plan,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|NEW_CUSTOMER|FIBER_PREMIUM,OFF-CONTRACT-1Y:52|OFF-BUNDLE-ALL:44|OFF-TECHSUP-12:34|OFF-SEC-12:-1,,recommended,3,1
4208-UFFGW,treatment,0.5334,above,5900.0,44.95,2,OFF-CONTRACT-1Y,1-year contract at 10% off,53.94,0.12,323.71,20.0,No tech support add-on; No online security add-on; No device protection; Rolling month-to-month contract; Manual payment method; Under 12 months tenure,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|MANUAL_PAYMENT|NEW_CUSTOMER,OFF-CONTRACT-1Y:324|OFF-BUNDLE-ALL:320|OFF-TECHSUP-12:191|OFF-SEC-12:97|OFF-AUTOPAY:66,,recommended,3,1
4541-RMRLG,treatment,0.0835,below,4489.0,19.25,7,OFF-CONTRACT-2Y,2-year contract at 15% off,34.65,0.18,32.82,20.0,Rolling month-to-month contract; Manual payment method; Under 12 months tenure; Phone-only account,MONTH_TO_MONTH|MANUAL_PAYMENT|NEW_CUSTOMER|NO_INTERNET,OFF-CONTRACT-2Y:33|OFF-CONTRACT-1Y:22|OFF-AUTOPAY:-45,,recommended,3,1
6646-QVXLR,treatment,0.3154,above,5052.0,103.75,62,OFF-BUNDLE-ALL,"Tech Support + Online Security bundle, 12 months",120.51,0.14,102.57,20.0,No tech support add-on; No online security add-on; Manual payment method; Premium fiber plan,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|MANUAL_PAYMENT|FIBER_PREMIUM,OFF-BUNDLE-ALL:103|OFF-TECHSUP-12:67|OFF-SEC-12:20|OFF-AUTOPAY:4,,recommended,3,1
9369-XFEHK,treatment,0.4722,above,3601.0,80.6,33,OFF-CONTRACT-2Y,2-year contract at 15% off,145.08,0.18,160.99,20.0,"No tech support add-on; No online security add-on; No device protection; Rolling month-to-month contract; High bill, few add-ons; Premium fiber plan",NO_TECH_SUPPORT|NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|HIGH_CHARGE_LOW_BUNDLE|FIBER_PREMIUM,OFF-CONTRACT-2Y:161|OFF-BUNDLE-ALL:118|OFF-CONTRACT-1Y:107|OFF-TECHSUP-12:76|OFF-SEC-12:25,,recommended,3,1
1989-PRJHP,treatment,0.4714,above,2377.0,75.5,27,OFF-CONTRACT-2Y,2-year contract at 15% off,135.9,0.18,65.79,20.0,No tech support add-on; No online security add-on; No device protection; Rolling month-to-month contract; Manual payment method; Premium fiber plan,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|MANUAL_PAYMENT|FIBER_PREMIUM,OFF-CONTRACT-2Y:66|OFF-CONTRACT-1Y:44|OFF-BUNDLE-ALL:36|OFF-TECHSUP-12:29|OFF-SEC-12:-4|OFF-AUTOPAY:-15,,recommended,3,1
4695-VADHF,treatment,0.3039,above,2989.0,57.45,18,OFF-CONTRACT-2Y,2-year contract at 15% off,103.41,0.18,60.09,20.0,No tech support add-on; No online security add-on; Rolling month-to-month contract; Manual payment method,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|MONTH_TO_MONTH|MANUAL_PAYMENT,OFF-CONTRACT-2Y:60|OFF-CONTRACT-1Y:40|OFF-TECHSUP-12:12|OFF-BUNDLE-ALL:7|OFF-SEC-12:-15|OFF-AUTOPAY:-24,,recommended,3,1
1236-WFCDV,treatment,0.4507,above,4777.0,90.45,14,OFF-CONTRACT-2Y,2-year contract at 15% off,162.81,0.18,224.73,20.0,"No tech support add-on; No online security add-on; No device protection; Rolling month-to-month contract; High bill, few add-ons; Premium fiber plan",NO_TECH_SUPPORT|NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|HIGH_CHARGE_LOW_BUNDLE|FIBER_PREMIUM,OFF-CONTRACT-2Y:225|OFF-BUNDLE-ALL:181|OFF-CONTRACT-1Y:150|OFF-TECHSUP-12:112|OFF-SEC-12:47,,recommended,3,1
0376-YMCJC,treatment,0.4946,above,4359.0,90.6,23,OFF-CONTRACT-2Y,2-year contract at 15% off,163.08,0.18,224.99,20.0,"No online security add-on; No device protection; Rolling month-to-month contract; Manual payment method; High bill, few add-ons; Premium fiber plan",NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|MANUAL_PAYMENT|HIGH_CHARGE_LOW_BUNDLE|FIBER_PREMIUM,OFF-CONTRACT-2Y:225|OFF-CONTRACT-1Y:150|OFF-SEC-12:48|OFF-AUTOPAY:26,,recommended,3,1
6166-ILMNY,treatment,0.5131,above,5667.0,69.75,2,OFF-BUNDLE-ALL,"Tech Support + Online Security bundle, 12 months",120.51,0.14,286.57,20.0,No tech support add-on; No online security add-on; No device protection; Rolling month-to-month contract; Under 12 months tenure; Premium fiber plan,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|NEW_CUSTOMER|FIBER_PREMIUM,OFF-BUNDLE-ALL:287|OFF-CONTRACT-1Y:265|OFF-TECHSUP-12:172|OFF-SEC-12:85,,recommended,3,1
0655-RBDUG,treatment,0.9541,above,2561.0,98.05,7,OFF-CONTRACT-2Y,2-year contract at 15% off,176.49,0.18,263.33,20.0,No tech support add-on; No online security add-on; Rolling month-to-month contract; Under 12 months tenure; Premium fiber plan,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|MONTH_TO_MONTH|NEW_CUSTOMER|FIBER_PREMIUM,OFF-CONTRACT-2Y:263|OFF-BUNDLE-ALL:222|OFF-CONTRACT-1Y:176|OFF-TECHSUP-12:135|OFF-SEC-12:62,,recommended,3,1
9878-TNQGW,treatment,0.6524,above,3533.0,80.95,2,OFF-BUNDLE-ALL,"Tech Support + Online Security bundle, 12 months",120.51,0.14,202.18,20.0,"No tech support add-on; No online security add-on; No device protection; Rolling month-to-month contract; Manual payment method; High bill, few add-ons; Under 12 months tenure; Premium fiber plan",NO_TECH_SUPPORT|NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|MANUAL_PAYMENT|HIGH_CHARGE_LOW_BUNDLE|NEW_CUSTOMER|FIBER_PREMIUM,OFF-BUNDLE-ALL:202|OFF-CONTRACT-1Y:179|OFF-TECHSUP-12:124|OFF-SEC-12:55|OFF-AUTOPAY:32,,recommended,3,1
7029-RPUAV,treatment,0.5568,above,5508.0,100.45,17,OFF-CONTRACT-2Y,2-year contract at 15% off,180.81,0.18,371.22,20.0,No tech support add-on; No online security add-on; Rolling month-to-month contract; Premium fiber plan,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|MONTH_TO_MONTH|FIBER_PREMIUM,OFF-CONTRACT-2Y:371|OFF-BUNDLE-ALL:309|OFF-CONTRACT-1Y:247|OFF-TECHSUP-12:185|OFF-SEC-12:93,,recommended,3,1
0841-NULXI,treatment,0.7769,above,3958.0,35.55,1,OFF-CONTRACT-1Y,1-year contract at 10% off,42.66,0.12,326.34,20.0,No tech support add-on; No online security add-on; No device protection; Rolling month-to-month contract; Manual payment method; Under 12 months tenure,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|MANUAL_PAYMENT|NEW_CUSTOMER,OFF-CONTRACT-1Y:326|OFF-BUNDLE-ALL:310|OFF-TECHSUP-12:186|OFF-SEC-12:94|OFF-AUTOPAY:63,,recommended,3,1
6270-OMFIW,treatment,0.2907,above,4990.0,94.4,60,OFF-BUNDLE-ALL,"Tech Support + Online Security bundle, 12 months",120.51,0.14,82.57,20.0,No tech support add-on; No online security add-on; No device protection; Manual payment method; Premium fiber plan,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MANUAL_PAYMENT|FIBER_PREMIUM,OFF-BUNDLE-ALL:83|OFF-TECHSUP-12:56|OFF-SEC-12:12|OFF-AUTOPAY:-2,,recommended,3,1
9866-QEVEE,treatment,0.4316,above,4857.0,86.0,19,OFF-CONTRACT-2Y,2-year contract at 15% off,154.8,0.18,222.53,20.0,"No tech support add-on; No online security add-on; No device protection; Rolling month-to-month contract; High bill, few add-ons; Premium fiber plan",NO_TECH_SUPPORT|NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|HIGH_CHARGE_LOW_BUNDLE|FIBER_PREMIUM,OFF-CONTRACT-2Y:223|OFF-BUNDLE-ALL:173|OFF-CONTRACT-1Y:148|OFF-TECHSUP-12:107|OFF-SEC-12:45,,recommended,3,1
1768-ZAIFU,treatment,0.8388,above,5688.0,25.2,1,OFF-CONTRACT-1Y,1-year contract at 10% off,30.24,0.12,542.29,20.0,No tech support add-on; No online security add-on; No device protection; Rolling month-to-month contract; Manual payment method; Under 12 months tenure,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|MANUAL_PAYMENT|NEW_CUSTOMER,OFF-BUNDLE-ALL:547|OFF-CONTRACT-1Y:542|OFF-TECHSUP-12:321|OFF-SEC-12:178|OFF-AUTOPAY:131,OFF-BUNDLE-ALL:R2_MARGIN_FLOOR,recommended,3,1
2845-HSJCY,treatment,0.6409,above,4786.0,87.25,14,OFF-CONTRACT-2Y,2-year contract at 15% off,157.05,0.18,395.07,20.0,"No tech support add-on; No online security add-on; Rolling month-to-month contract; Manual payment method; High bill, few add-ons; Premium fiber plan",NO_TECH_SUPPORT|NO_ONLINE_SECURITY|MONTH_TO_MONTH|MANUAL_PAYMENT|HIGH_CHARGE_LOW_BUNDLE|FIBER_PREMIUM,OFF-CONTRACT-2Y:395|OFF-BUNDLE-ALL:309|OFF-CONTRACT-1Y:263|OFF-TECHSUP-12:185|OFF-SEC-12:93|OFF-AUTOPAY:63,,recommended,3,1
7249-WBIYX,treatment,0.8107,above,5146.0,85.6,10,OFF-CONTRACT-2Y,2-year contract at 15% off,154.08,0.18,596.86,20.0,"No tech support add-on; No online security add-on; No device protection; Rolling month-to-month contract; Manual payment method; High bill, few add-ons; Under 12 months tenure; Premium fiber plan",NO_TECH_SUPPORT|NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|MANUAL_PAYMENT|HIGH_CHARGE_LOW_BUNDLE|NEW_CUSTOMER|FIBER_PREMIUM,OFF-CONTRACT-2Y:597|OFF-BUNDLE-ALL:464|OFF-CONTRACT-1Y:398|OFF-TECHSUP-12:273|OFF-SEC-12:148|OFF-AUTOPAY:107,,recommended,3,1
3334-CTHOL,control,0.4644,above,2041.0,49.95,1,OFF-CONTRACT-1Y,1-year contract at 10% off,59.94,0.12,53.8,20.0,No tech support add-on; No online security add-on; No device protection; Rolling month-to-month contract; Under 12 months tenure,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|NEW_CUSTOMER,OFF-CONTRACT-1Y:54|OFF-TECHSUP-12:15|OFF-BUNDLE-ALL:12|OFF-SEC-12:-13,,recommended,3,1
8621-MNIHH,control,0.5373,above,3369.0,94.25,34,OFF-CONTRACT-2Y,2-year contract at 15% off,169.65,0.18,156.18,20.0,No tech support add-on; No online security add-on; Rolling month-to-month contract; Manual payment method; Premium fiber plan,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|MONTH_TO_MONTH|MANUAL_PAYMENT|FIBER_PREMIUM,OFF-CONTRACT-2Y:156|OFF-BUNDLE-ALL:133|OFF-CONTRACT-1Y:104|OFF-TECHSUP-12:84|OFF-SEC-12:30|OFF-AUTOPAY:12,,recommended,3,1
5419-CONWX,treatment,0.8434,above,2268.0,99.8,4,OFF-BUNDLE-ALL,"Tech Support + Online Security bundle, 12 months",120.51,0.14,147.29,20.0,No tech support add-on; No online security add-on; Rolling month-to-month contract; Under 12 months tenure; Premium fiber plan,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|MONTH_TO_MONTH|NEW_CUSTOMER|FIBER_PREMIUM,OFF-BUNDLE-ALL:147|OFF-CONTRACT-1Y:110|OFF-TECHSUP-12:93|OFF-SEC-12:35,,recommended,3,1
7861-UVUFT,treatment,0.5608,above,4003.0,84.3,15,OFF-CONTRACT-2Y,2-year contract at 15% off,151.74,0.18,252.34,20.0,"No tech support add-on; No online security add-on; Rolling month-to-month contract; Manual payment method; High bill, few add-ons; Premium fiber plan",NO_TECH_SUPPORT|NO_ONLINE_SECURITY|MONTH_TO_MONTH|MANUAL_PAYMENT|HIGH_CHARGE_LOW_BUNDLE|FIBER_PREMIUM,OFF-CONTRACT-2Y:252|OFF-BUNDLE-ALL:194|OFF-CONTRACT-1Y:168|OFF-TECHSUP-12:119|OFF-SEC-12:52|OFF-AUTOPAY:30,,recommended,3,1
5357-TZHPP,treatment,0.6901,above,5745.0,84.4,9,OFF-CONTRACT-2Y,2-year contract at 15% off,151.92,0.18,561.71,20.0,"No tech support add-on; No online security add-on; No device protection; Rolling month-to-month contract; High bill, few add-ons; Under 12 months tenure; Premium fiber plan",NO_TECH_SUPPORT|NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|HIGH_CHARGE_LOW_BUNDLE|NEW_CUSTOMER|FIBER_PREMIUM,OFF-CONTRACT-2Y:562|OFF-BUNDLE-ALL:435|OFF-CONTRACT-1Y:374|OFF-TECHSUP-12:257|OFF-SEC-12:138,,recommended,3,1
0506-LVNGN,treatment,0.4956,above,4028.0,75.55,5,OFF-BUNDLE-ALL,"Tech Support + Online Security bundle, 12 months",120.51,0.14,158.97,20.0,No tech support add-on; No online security add-on; Rolling month-to-month contract; Under 12 months tenure; Premium fiber plan,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|MONTH_TO_MONTH|NEW_CUSTOMER|FIBER_PREMIUM,OFF-BUNDLE-ALL:159|OFF-CONTRACT-1Y:149|OFF-TECHSUP-12:99|OFF-SEC-12:40,,recommended,3,1
7893-IXHRQ,treatment,0.2746,above,5636.0,20.55,1,OFF-CONTRACT-1Y,1-year contract at 10% off,24.66,0.12,161.06,20.0,Rolling month-to-month contract; Manual payment method; Under 12 months tenure; Phone-only account,MONTH_TO_MONTH|MANUAL_PAYMENT|NEW_CUSTOMER|NO_INTERNET,OFF-CONTRACT-1Y:161|OFF-AUTOPAY:2,,recommended,3,1
9283-LZQOH,treatment,0.582,above,3687.0,74.4,13,OFF-CONTRACT-2Y,2-year contract at 15% off,133.92,0.18,252.33,20.0,No tech support add-on; No online security add-on; No device protection; Rolling month-to-month contract; Premium fiber plan,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|FIBER_PREMIUM,OFF-CONTRACT-2Y:252|OFF-BUNDLE-ALL:180|OFF-CONTRACT-1Y:168|OFF-TECHSUP-12:111|OFF-SEC-12:47,,recommended,3,1
5469-CTCWN,treatment,0.2676,above,4334.0,106.0,61,OFF-TECHSUP-12,Tech Support bundled free for 12 months,60.35,0.08,32.43,20.0,No tech support add-on; No device protection; Manual payment method; Premium fiber plan,NO_TECH_SUPPORT|NO_DEVICE_PROTECTION|MANUAL_PAYMENT|FIBER_PREMIUM,OFF-TECHSUP-12:32|OFF-AUTOPAY:-14,,recommended,3,1
1092-GANHU,treatment,0.3378,above,3182.0,76.65,17,OFF-CONTRACT-2Y,2-year contract at 15% off,137.97,0.18,55.51,20.0,No tech support add-on; No online security add-on; Rolling month-to-month contract; Manual payment method; Premium fiber plan,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|MONTH_TO_MONTH|MANUAL_PAYMENT|FIBER_PREMIUM,OFF-CONTRACT-2Y:56|OFF-CONTRACT-1Y:37|OFF-BUNDLE-ALL:30|OFF-TECHSUP-12:26|OFF-SEC-12:-6|OFF-AUTOPAY:-17,,recommended,3,1
7881-EVUAD,treatment,0.5196,above,4648.0,42.6,2,OFF-CONTRACT-1Y,1-year contract at 10% off,51.12,0.12,238.69,20.0,No tech support add-on; No device protection; Rolling month-to-month contract; Manual payment method; Under 12 months tenure,NO_TECH_SUPPORT|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|MANUAL_PAYMENT|NEW_CUSTOMER,OFF-CONTRACT-1Y:239|OFF-TECHSUP-12:133|OFF-AUTOPAY:37,,recommended,3,1
0330-IVZHA,treatment,0.5871,above,2969.0,69.95,5,OFF-CONTRACT-1Y,1-year contract at 10% off,83.94,0.12,125.23,20.0,No tech support add-on; No online security add-on; No device protection; Rolling month-to-month contract; Manual payment method; Under 12 months tenure; Premium fiber plan,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|MANUAL_PAYMENT|NEW_CUSTOMER|FIBER_PREMIUM,OFF-CONTRACT-1Y:125|OFF-BUNDLE-ALL:124|OFF-TECHSUP-12:79|OFF-SEC-12:27|OFF-AUTOPAY:10,,recommended,3,1
4237-RLAQD,treatment,0.5608,above,5930.0,45.85,1,OFF-CONTRACT-1Y,1-year contract at 10% off,55.02,0.12,344.05,20.0,No tech support add-on; No online security add-on; No device protection; Rolling month-to-month contract; Manual payment method; Under 12 months tenure,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|MANUAL_PAYMENT|NEW_CUSTOMER,OFF-BUNDLE-ALL:345|OFF-CONTRACT-1Y:344|OFF-TECHSUP-12:206|OFF-SEC-12:106|OFF-AUTOPAY:73,OFF-BUNDLE-ALL:R2_MARGIN_FLOOR,recommended,3,1
9254-RBFON,treatment,0.2768,above,5160.0,98.6,17,,,0.0,0.0,0.0,20.0,No online security add-on; Premium fiber plan,NO_ONLINE_SECURITY|FIBER_PREMIUM,OFF-SEC-12:11,OFF-SEC-12:R3_POSITIVE_EV,review_no_profitable_offer,3,1
1205-WNWPJ,treatment,0.2352,below,4661.0,59.5,7,OFF-CONTRACT-2Y,2-year contract at 15% off,107.1,0.18,90.23,20.0,No online security add-on; No device protection; Rolling month-to-month contract; Manual payment method; Under 12 months tenure,NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|MANUAL_PAYMENT|NEW_CUSTOMER,OFF-CONTRACT-2Y:90|OFF-CONTRACT-1Y:60|OFF-SEC-12:-5|OFF-AUTOPAY:-16,,recommended,3,1
2761-OCIAX,treatment,0.582,above,2803.0,74.7,2,OFF-BUNDLE-ALL,"Tech Support + Online Security bundle, 12 months",120.51,0.14,107.88,20.0,No tech support add-on; No online security add-on; No device protection; Rolling month-to-month contract; Manual payment method; Under 12 months tenure; Premium fiber plan,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|MANUAL_PAYMENT|NEW_CUSTOMER|FIBER_PREMIUM,OFF-BUNDLE-ALL:108|OFF-CONTRACT-1Y:106|OFF-TECHSUP-12:70|OFF-SEC-12:21|OFF-AUTOPAY:5,,recommended,3,1
4154-AQUGT,control,0.5341,above,3861.0,89.05,13,OFF-CONTRACT-2Y,2-year contract at 15% off,160.29,0.18,210.9,20.0,No online security add-on; No device protection; Rolling month-to-month contract; Premium fiber plan,NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|FIBER_PREMIUM,OFF-CONTRACT-2Y:211|OFF-CONTRACT-1Y:141|OFF-SEC-12:43,,recommended,3,1
4248-QPAVC,treatment,0.5047,above,3209.0,85.35,17,OFF-CONTRACT-2Y,2-year contract at 15% off,153.63,0.18,137.89,20.0,"No tech support add-on; Rolling month-to-month contract; High bill, few add-ons; Premium fiber plan",NO_TECH_SUPPORT|MONTH_TO_MONTH|HIGH_CHARGE_LOW_BUNDLE|FIBER_PREMIUM,OFF-CONTRACT-2Y:138|OFF-CONTRACT-1Y:92|OFF-TECHSUP-12:69,,recommended,3,1
4690-LLKUA,treatment,0.398,above,3797.0,45.05,17,OFF-CONTRACT-2Y,2-year contract at 15% off,81.09,0.18,190.93,20.0,No tech support add-on; No online security add-on; No device protection; Rolling month-to-month contract; Manual payment method,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|MANUAL_PAYMENT,OFF-CONTRACT-2Y:191|OFF-CONTRACT-1Y:127|OFF-BUNDLE-ALL:91|OFF-TECHSUP-12:61|OFF-SEC-12:15|OFF-AUTOPAY:0,,recommended,3,1
3331-HQDTW,treatment,0.2239,below,3410.0,109.8,34,,,0.0,0.0,0.0,20.0,No tech support add-on; Rolling month-to-month contract; Manual payment method; Premium fiber plan,NO_TECH_SUPPORT|MONTH_TO_MONTH|MANUAL_PAYMENT|FIBER_PREMIUM,OFF-TECHSUP-12:1|OFF-AUTOPAY:-29|OFF-CONTRACT-1Y:-40|OFF-CONTRACT-2Y:-60,OFF-TECHSUP-12:R3_POSITIVE_EV|OFF-AUTOPAY:R3_POSITIVE_EV|OFF-CONTRACT-1Y:R3_POSITIVE_EV|OFF-CONTRACT-2Y:R3_POSITIVE_EV,no_action_needed,3,1
4829-AUOAX,treatment,0.4016,above,2712.0,96.05,46,OFF-BUNDLE-ALL,"Tech Support + Online Security bundle, 12 months",120.51,0.14,31.97,20.0,"No tech support add-on; No online security add-on; No device protection; Rolling month-to-month contract; High bill, few add-ons; Premium fiber plan",NO_TECH_SUPPORT|NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|HIGH_CHARGE_LOW_BUNDLE|FIBER_PREMIUM,OFF-BUNDLE-ALL:32|OFF-TECHSUP-12:27|OFF-CONTRACT-2Y:23|OFF-CONTRACT-1Y:15|OFF-SEC-12:-6,,recommended,3,1
8593-WHYHV,treatment,0.821,above,4934.0,85.3,3,OFF-BUNDLE-ALL,"Tech Support + Online Security bundle, 12 months",120.51,0.14,446.6,20.0,"No tech support add-on; No online security add-on; No device protection; Rolling month-to-month contract; Manual payment method; High bill, few add-ons; Under 12 months tenure; Premium fiber plan",NO_TECH_SUPPORT|NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|MANUAL_PAYMENT|HIGH_CHARGE_LOW_BUNDLE|NEW_CUSTOMER|FIBER_PREMIUM,OFF-BUNDLE-ALL:447|OFF-CONTRACT-1Y:384|OFF-TECHSUP-12:264|OFF-SEC-12:142|OFF-AUTOPAY:102,,recommended,3,1
3877-JRJIP,treatment,0.7549,above,4017.0,59.85,1,OFF-BUNDLE-ALL,"Tech Support + Online Security bundle, 12 months",120.51,0.14,304.03,20.0,No tech support add-on; No online security add-on; No device protection; Rolling month-to-month contract; Manual payment method; Under 12 months tenure,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|MANUAL_PAYMENT|NEW_CUSTOMER,OFF-BUNDLE-ALL:304|OFF-CONTRACT-1Y:292|OFF-TECHSUP-12:182|OFF-SEC-12:91|OFF-AUTOPAY:61,,recommended,3,1
8375-DKEBR,treatment,0.9719,above,3438.0,69.6,1,OFF-BUNDLE-ALL,"Tech Support + Online Security bundle, 12 months",120.51,0.14,347.28,20.0,No tech support add-on; No online security add-on; No device protection; Rolling month-to-month contract; Manual payment method; Under 12 months tenure; Premium fiber plan,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|MANUAL_PAYMENT|NEW_CUSTOMER|FIBER_PREMIUM,OFF-BUNDLE-ALL:347|OFF-CONTRACT-1Y:317|OFF-TECHSUP-12:207|OFF-SEC-12:107|OFF-AUTOPAY:74,,recommended,3,1
9804-ICWBG,treatment,0.8834,above,3349.0,69.9,1,OFF-BUNDLE-ALL,"Tech Support + Online Security bundle, 12 months",120.51,0.14,293.68,20.0,No tech support add-on; No online security add-on; No device protection; Rolling month-to-month contract; Manual payment method; Under 12 months tenure; Premium fiber plan,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|MANUAL_PAYMENT|NEW_CUSTOMER|FIBER_PREMIUM,OFF-BUNDLE-ALL:294|OFF-CONTRACT-1Y:271|OFF-TECHSUP-12:176|OFF-SEC-12:88|OFF-AUTOPAY:58,,recommended,3,1
7279-BUYWN,control,0.4088,above,3380.0,113.2,41,OFF-TECHSUP-12,Tech Support bundled free for 12 months,60.35,0.08,50.19,20.0,No tech support add-on; Rolling month-to-month contract; Manual payment method; Premium fiber plan,NO_TECH_SUPPORT|MONTH_TO_MONTH|MANUAL_PAYMENT|FIBER_PREMIUM,OFF-TECHSUP-12:50|OFF-CONTRACT-2Y:45|OFF-CONTRACT-1Y:30|OFF-AUTOPAY:-5,,recommended,3,1
7198-GLXTC,control,0.6298,above,5239.0,79.0,2,OFF-BUNDLE-ALL,"Tech Support + Online Security bundle, 12 months",120.51,0.14,341.42,20.0,No tech support add-on; No online security add-on; No device protection; Rolling month-to-month contract; Manual payment method; Under 12 months tenure; Premium fiber plan,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|MANUAL_PAYMENT|NEW_CUSTOMER|FIBER_PREMIUM,OFF-BUNDLE-ALL:341|OFF-CONTRACT-1Y:301|OFF-TECHSUP-12:204|OFF-SEC-12:105|OFF-AUTOPAY:72,,recommended,3,1
8380-PEFPE,treatment,0.7773,above,2377.0,71.65,1,OFF-BUNDLE-ALL,"Tech Support + Online Security bundle, 12 months",120.51,0.14,138.16,20.0,No tech support add-on; No online security add-on; No device protection; Rolling month-to-month contract; Manual payment method; Under 12 months tenure; Premium fiber plan,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|MANUAL_PAYMENT|NEW_CUSTOMER|FIBER_PREMIUM,OFF-BUNDLE-ALL:138|OFF-CONTRACT-1Y:136|OFF-TECHSUP-12:87|OFF-SEC-12:32|OFF-AUTOPAY:14,,recommended,3,1
